#Nombre,Prioridad,direccion,lock,descanso
master_b_0,3,1024,1,16
master_b_1,4,0,0,16
master_nb_0,1,1024,0,16
master_nb_1,2,0,0,32
Tiempo,instruccion,Master,direccion,dato,lock,uso
1845000,READ,1,1076,36,false,ACTIVE
1855000,WRITE,1,1076,39,false,ACTIVE
1865000,READ,2,92,22,false,ACTIVE
1875000,WRITE,2,92,23,false,ACTIVE
1885000,READ,1,1080,39,false,ACTIVE
1895000,WRITE,1,1080,42,false,ACTIVE
1905000,READ,3,1064,20,false,ACTIVE
1915000,READ,3,1068,22,false,ACTIVE
1925000,READ,1,1084,42,false,ACTIVE
1935000,WRITE,1,1084,45,false,ACTIVE
1945000,READ,2,96,23,false,ACTIVE
1955000,WRITE,2,96,24,false,ACTIVE
1965000,READ,1,1088,45,false,ACTIVE
1975000,WRITE,1,1088,32,false,ACTIVE
1985000,READ,3,1072,24,false,ACTIVE
1995000,READ,3,1076,26,false,ACTIVE
2005000,READ,1,1092,32,false,ACTIVE
2015000,WRITE,1,1092,34,false,ACTIVE
2025000,READ,2,100,24,false,ACTIVE
2035000,WRITE,2,100,25,false,ACTIVE
2045000,READ,1,1096,34,false,ACTIVE
2055000,WRITE,1,1096,36,false,ACTIVE
2065000,READ,3,1080,28,false,ACTIVE
2075000,READ,3,1084,30,false,ACTIVE
2085000,READ,1,1100,36,false,ACTIVE
2095000,WRITE,1,1100,38,false,ACTIVE
2105000,READ,2,104,25,false,ACTIVE
2115000,WRITE,2,104,26,false,ACTIVE
2125000,READ,1,1104,38,false,ACTIVE
2135000,WRITE,1,1104,40,false,ACTIVE
2145000,READ,4,16,0,false,ACTIVE
2155000,READ,4,20,0,false,ACTIVE
2165000,READ,1,1108,40,false,ACTIVE
2175000,WRITE,1,1108,42,false,ACTIVE
2185000,READ,2,108,26,false,ACTIVE
2195000,WRITE,2,108,27,false,ACTIVE
2205000,READ,1,1112,42,false,ACTIVE
2215000,WRITE,1,1112,44,false,ACTIVE
2225000,READ,4,24,0,false,ACTIVE
2235000,READ,4,28,0,false,ACTIVE
2245000,READ,1,1116,44,false,ACTIVE
2255000,WRITE,1,1116,46,false,ACTIVE
2265000,READ,2,112,27,false,ACTIVE
2275000,WRITE,2,112,28,false,ACTIVE
2285000,READ,1,1120,46,false,ACTIVE
2295000,WRITE,1,1120,48,false,ACTIVE
2305000,WRITE,3,1024,0,false,ACTIVE
2315000,WRITE,3,1028,4,false,ACTIVE
2325000,READ,1,1124,48,false,ACTIVE
2335000,WRITE,1,1124,50,false,ACTIVE
2345000,READ,2,116,28,false,ACTIVE
2355000,WRITE,2,116,29,false,ACTIVE
2365000,READ,1,1128,50,false,ACTIVE
2375000,WRITE,1,1128,52,false,ACTIVE
2385000,WRITE,3,1032,8,false,ACTIVE
2395000,WRITE,3,1036,12,false,ACTIVE
2405000,READ,1,1132,52,false,ACTIVE
2415000,WRITE,1,1132,54,false,ACTIVE
2425000,READ,2,120,29,false,ACTIVE
2435000,WRITE,2,120,30,false,ACTIVE
2445000,READ,1,1136,54,false,ACTIVE
2455000,WRITE,1,1136,56,false,ACTIVE
2465000,WRITE,3,1040,16,false,ACTIVE
2475000,WRITE,3,1044,20,false,ACTIVE
2485000,READ,1,1140,56,false,ACTIVE
2495000,WRITE,1,1140,58,false,ACTIVE
2505000,READ,2,124,30,false,ACTIVE
2515000,WRITE,2,124,31,false,ACTIVE
2525000,READ,1,1144,58,false,ACTIVE
2535000,WRITE,1,1144,60,false,ACTIVE
2545000,WRITE,3,1048,24,false,ACTIVE
2555000,WRITE,3,1052,28,false,ACTIVE
2565000,READ,1,1148,60,false,ACTIVE
2575000,WRITE,1,1148,62,false,ACTIVE
2585000,READ,2,128,31,false,ACTIVE
2595000,WRITE,2,128,32,false,ACTIVE
2605000,READ,1,1152,62,false,ACTIVE
2615000,WRITE,1,1152,64,false,ACTIVE
2625000,WRITE,3,1056,32,false,ACTIVE
2635000,WRITE,3,1060,36,false,ACTIVE
2645000,READ,1,1024,64,false,ACTIVE
2655000,WRITE,1,1024,0,false,ACTIVE
2665000,READ,2,0,32,false,ACTIVE
2675000,WRITE,2,0,0,false,ACTIVE
2685000,READ,1,1028,0,false,ACTIVE
2695000,WRITE,1,1028,5,false,ACTIVE
2705000,WRITE,3,1064,40,false,ACTIVE
2715000,WRITE,3,1068,44,false,ACTIVE
2725000,READ,1,1032,5,false,ACTIVE
2735000,WRITE,1,1032,10,false,ACTIVE
2745000,READ,2,4,0,false,ACTIVE
2755000,WRITE,2,4,2,false,ACTIVE
2765000,READ,1,1036,10,false,ACTIVE
2775000,WRITE,1,1036,15,false,ACTIVE
2785000,WRITE,3,1072,48,false,ACTIVE
2795000,WRITE,3,1076,52,false,ACTIVE
2805000,READ,1,1040,15,false,ACTIVE
2815000,WRITE,1,1040,20,false,ACTIVE
2825000,READ,2,8,2,false,ACTIVE
2835000,WRITE,2,8,4,false,ACTIVE
2845000,READ,1,1044,20,false,ACTIVE
2855000,WRITE,1,1044,25,false,ACTIVE
2865000,WRITE,3,1080,56,false,ACTIVE
2875000,WRITE,3,1084,60,false,ACTIVE
2885000,READ,1,1048,25,false,ACTIVE
2895000,WRITE,1,1048,30,false,ACTIVE
2905000,READ,2,12,4,false,ACTIVE
2915000,WRITE,2,12,6,false,ACTIVE
2925000,READ,1,1052,30,false,ACTIVE
2935000,WRITE,1,1052,35,false,ACTIVE
2945000,READ,3,1024,0,false,ACTIVE
2955000,READ,3,1028,4,false,ACTIVE
2965000,READ,1,1056,35,false,ACTIVE
2975000,WRITE,1,1056,40,false,ACTIVE
2985000,READ,2,16,6,false,ACTIVE
2995000,WRITE,2,16,8,false,ACTIVE
3005000,READ,1,1060,40,false,ACTIVE
3015000,WRITE,1,1060,45,false,ACTIVE
3025000,READ,3,1032,8,false,ACTIVE
3035000,READ,3,1036,12,false,ACTIVE
3045000,READ,1,1064,45,false,ACTIVE
3055000,WRITE,1,1064,50,false,ACTIVE
3065000,READ,2,20,8,false,ACTIVE
3075000,WRITE,2,20,10,false,ACTIVE
3085000,READ,1,1068,50,false,ACTIVE
3095000,WRITE,1,1068,55,false,ACTIVE
3105000,READ,3,1040,16,false,ACTIVE
3115000,READ,3,1044,20,false,ACTIVE
3125000,READ,1,1072,55,false,ACTIVE
3135000,WRITE,1,1072,60,false,ACTIVE
3145000,READ,2,24,10,false,ACTIVE
3155000,WRITE,2,24,12,false,ACTIVE
3165000,READ,1,1076,60,false,ACTIVE
3175000,WRITE,1,1076,65,false,ACTIVE
3185000,READ,3,1048,24,false,ACTIVE
3195000,READ,3,1052,28,false,ACTIVE
3205000,READ,1,1080,65,false,ACTIVE
3215000,WRITE,1,1080,70,false,ACTIVE
3225000,READ,2,28,12,false,ACTIVE
3235000,WRITE,2,28,14,false,ACTIVE
3245000,READ,1,1084,70,false,ACTIVE
3255000,WRITE,1,1084,75,false,ACTIVE
3265000,READ,3,1056,32,false,ACTIVE
3275000,READ,3,1060,36,false,ACTIVE
3285000,READ,1,1088,75,false,ACTIVE
3295000,WRITE,1,1088,48,false,ACTIVE
3305000,READ,2,32,14,false,ACTIVE
3315000,WRITE,2,32,16,false,ACTIVE
3325000,READ,1,1092,48,false,ACTIVE
3335000,WRITE,1,1092,51,false,ACTIVE
3345000,READ,3,1064,40,false,ACTIVE
3355000,READ,3,1068,44,false,ACTIVE
3365000,READ,1,1096,51,false,ACTIVE
3375000,WRITE,1,1096,54,false,ACTIVE
3385000,READ,2,36,16,false,ACTIVE
3395000,WRITE,2,36,18,false,ACTIVE
3405000,READ,1,1100,54,false,ACTIVE
3415000,WRITE,1,1100,57,false,ACTIVE
3425000,READ,3,1072,48,false,ACTIVE
3435000,READ,3,1076,52,false,ACTIVE
3445000,READ,1,1104,57,false,ACTIVE
3455000,WRITE,1,1104,60,false,ACTIVE
3465000,READ,2,40,18,false,ACTIVE
3475000,WRITE,2,40,20,false,ACTIVE
3485000,READ,1,1108,60,false,ACTIVE
3495000,WRITE,1,1108,63,false,ACTIVE
3505000,READ,3,1080,56,false,ACTIVE
3515000,READ,3,1084,60,false,ACTIVE
3525000,READ,1,1112,63,false,ACTIVE
3535000,WRITE,1,1112,66,false,ACTIVE
3545000,READ,2,44,20,false,ACTIVE
3555000,WRITE,2,44,22,false,ACTIVE
3565000,READ,1,1116,66,false,ACTIVE
3575000,WRITE,1,1116,69,false,ACTIVE
3585000,READ,4,32,0,false,ACTIVE
3595000,READ,4,36,0,false,ACTIVE
3605000,READ,1,1120,69,false,ACTIVE
3615000,WRITE,1,1120,72,false,ACTIVE
3625000,READ,2,48,22,false,ACTIVE
3635000,WRITE,2,48,24,false,ACTIVE
3645000,READ,1,1124,72,false,ACTIVE
3655000,WRITE,1,1124,75,false,ACTIVE
3665000,READ,4,40,0,false,ACTIVE
3675000,READ,4,44,0,false,ACTIVE
3685000,READ,1,1128,75,false,ACTIVE
3695000,WRITE,1,1128,78,false,ACTIVE
3705000,READ,2,52,24,false,ACTIVE
3715000,WRITE,2,52,26,false,ACTIVE
3725000,READ,1,1132,78,false,ACTIVE
3735000,WRITE,1,1132,81,false,ACTIVE
3745000,WRITE,3,1024,0,false,ACTIVE
3755000,WRITE,3,1028,6,false,ACTIVE
3765000,READ,1,1136,81,false,ACTIVE
3775000,WRITE,1,1136,84,false,ACTIVE
3785000,READ,2,56,26,false,ACTIVE
3795000,WRITE,2,56,28,false,ACTIVE
3805000,READ,1,1140,84,false,ACTIVE
3815000,WRITE,1,1140,87,false,ACTIVE
3825000,WRITE,3,1032,12,false,ACTIVE
3835000,WRITE,3,1036,18,false,ACTIVE
3845000,READ,1,1144,87,false,ACTIVE
3855000,WRITE,1,1144,90,false,ACTIVE
3865000,READ,2,60,28,false,ACTIVE
3875000,WRITE,2,60,30,false,ACTIVE
3885000,READ,1,1148,90,false,ACTIVE
3895000,WRITE,1,1148,93,false,ACTIVE
3905000,WRITE,3,1040,24,false,ACTIVE
3915000,WRITE,3,1044,30,false,ACTIVE
3925000,READ,1,1152,93,false,ACTIVE
3935000,WRITE,1,1152,96,false,ACTIVE
3945000,READ,2,64,30,false,ACTIVE
3955000,WRITE,2,64,32,false,ACTIVE
3965000,READ,1,1024,96,false,ACTIVE
3975000,WRITE,1,1024,0,false,ACTIVE
3985000,WRITE,3,1048,36,false,ACTIVE
3995000,WRITE,3,1052,42,false,ACTIVE
4005000,READ,1,1028,0,false,ACTIVE
4015000,WRITE,1,1028,7,false,ACTIVE
4025000,READ,2,68,32,false,ACTIVE
4035000,WRITE,2,68,34,false,ACTIVE
4045000,READ,1,1032,7,false,ACTIVE
4055000,WRITE,1,1032,14,false,ACTIVE
4065000,WRITE,3,1056,48,false,ACTIVE
4075000,WRITE,3,1060,54,false,ACTIVE
4085000,READ,1,1036,14,false,ACTIVE
4095000,WRITE,1,1036,21,false,ACTIVE
4105000,READ,2,72,34,false,ACTIVE
4115000,WRITE,2,72,36,false,ACTIVE
4125000,READ,1,1040,21,false,ACTIVE
4135000,WRITE,1,1040,28,false,ACTIVE
4145000,WRITE,3,1064,60,false,ACTIVE
4155000,WRITE,3,1068,66,false,ACTIVE
4165000,READ,1,1044,28,false,ACTIVE
4175000,WRITE,1,1044,35,false,ACTIVE
4185000,READ,2,76,36,false,ACTIVE
4195000,WRITE,2,76,38,false,ACTIVE
4205000,READ,1,1048,35,false,ACTIVE
4215000,WRITE,1,1048,42,false,ACTIVE
4225000,WRITE,3,1072,72,false,ACTIVE
4235000,WRITE,3,1076,78,false,ACTIVE
4245000,READ,1,1052,42,false,ACTIVE
4255000,WRITE,1,1052,49,false,ACTIVE
4265000,READ,2,80,38,false,ACTIVE
4275000,WRITE,2,80,40,false,ACTIVE
4285000,READ,1,1056,49,false,ACTIVE
4295000,WRITE,1,1056,56,false,ACTIVE
4305000,WRITE,3,1080,84,false,ACTIVE
4315000,WRITE,3,1084,90,false,ACTIVE
4325000,READ,1,1060,56,false,ACTIVE
4335000,WRITE,1,1060,63,false,ACTIVE
4345000,READ,2,84,40,false,ACTIVE
4355000,WRITE,2,84,42,false,ACTIVE
4365000,READ,1,1064,63,false,ACTIVE
4375000,WRITE,1,1064,70,false,ACTIVE
4385000,READ,3,1024,0,false,ACTIVE
4395000,READ,3,1028,6,false,ACTIVE
4405000,READ,1,1068,70,false,ACTIVE
4415000,WRITE,1,1068,77,false,ACTIVE
4425000,READ,2,88,42,false,ACTIVE
4435000,WRITE,2,88,44,false,ACTIVE
4445000,READ,1,1072,77,false,ACTIVE
4455000,WRITE,1,1072,84,false,ACTIVE
4465000,READ,3,1032,12,false,ACTIVE
4475000,READ,3,1036,18,false,ACTIVE
4485000,READ,1,1076,84,false,ACTIVE
4495000,WRITE,1,1076,91,false,ACTIVE
4505000,READ,2,92,44,false,ACTIVE
4515000,WRITE,2,92,46,false,ACTIVE
4525000,READ,1,1080,91,false,ACTIVE
4535000,WRITE,1,1080,98,false,ACTIVE
4545000,READ,3,1040,24,false,ACTIVE
4555000,READ,3,1044,30,false,ACTIVE
4565000,READ,1,1084,98,false,ACTIVE
4575000,WRITE,1,1084,105,false,ACTIVE
4585000,READ,2,96,46,false,ACTIVE
4595000,WRITE,2,96,48,false,ACTIVE
4605000,READ,1,1088,105,false,ACTIVE
4615000,WRITE,1,1088,64,false,ACTIVE
4625000,READ,3,1048,36,false,ACTIVE
4635000,READ,3,1052,42,false,ACTIVE
4645000,READ,1,1092,64,false,ACTIVE
4655000,WRITE,1,1092,68,false,ACTIVE
4665000,READ,2,100,48,false,ACTIVE
4675000,WRITE,2,100,50,false,ACTIVE
4685000,READ,1,1096,68,false,ACTIVE
4695000,WRITE,1,1096,72,false,ACTIVE
4705000,READ,3,1056,48,false,ACTIVE
4715000,READ,3,1060,54,false,ACTIVE
4725000,READ,1,1100,72,false,ACTIVE
4735000,WRITE,1,1100,76,false,ACTIVE
4745000,READ,2,104,50,false,ACTIVE
4755000,WRITE,2,104,52,false,ACTIVE
4765000,READ,1,1104,76,false,ACTIVE
4775000,WRITE,1,1104,80,false,ACTIVE
4785000,READ,3,1064,60,false,ACTIVE
4795000,READ,3,1068,66,false,ACTIVE
4805000,READ,1,1108,80,false,ACTIVE
4815000,WRITE,1,1108,84,false,ACTIVE
4825000,READ,2,108,52,false,ACTIVE
4835000,WRITE,2,108,54,false,ACTIVE
4845000,READ,1,1112,84,false,ACTIVE
4855000,WRITE,1,1112,88,false,ACTIVE
4865000,READ,3,1072,72,false,ACTIVE
4875000,READ,3,1076,78,false,ACTIVE
4885000,READ,1,1116,88,false,ACTIVE
4895000,WRITE,1,1116,92,false,ACTIVE
4905000,READ,2,112,54,false,ACTIVE
4915000,WRITE,2,112,56,false,ACTIVE
4925000,READ,1,1120,92,false,ACTIVE
4935000,WRITE,1,1120,96,false,ACTIVE
4945000,READ,3,1080,84,false,ACTIVE
4955000,READ,3,1084,90,false,ACTIVE
4965000,READ,1,1124,96,false,ACTIVE
4975000,WRITE,1,1124,100,false,ACTIVE
4985000,READ,2,116,56,false,ACTIVE
4995000,WRITE,2,116,58,false,ACTIVE
5005000,READ,1,1128,100,false,ACTIVE
5015000,WRITE,1,1128,104,false,ACTIVE
5025000,READ,4,48,0,false,ACTIVE
5035000,READ,4,52,0,false,ACTIVE
5045000,READ,1,1132,104,false,ACTIVE
5055000,WRITE,1,1132,108,false,ACTIVE
5065000,READ,2,120,58,false,ACTIVE
5075000,WRITE,2,120,60,false,ACTIVE
5085000,READ,1,1136,108,false,ACTIVE
5095000,WRITE,1,1136,112,false,ACTIVE
5105000,READ,4,56,0,false,ACTIVE
5115000,READ,4,60,0,false,ACTIVE
5125000,READ,1,1140,112,false,ACTIVE
5135000,WRITE,1,1140,116,false,ACTIVE
5145000,READ,2,124,60,false,ACTIVE
5155000,WRITE,2,124,62,false,ACTIVE
5165000,READ,1,1144,116,false,ACTIVE
5175000,WRITE,1,1144,120,false,ACTIVE
5185000,WRITE,3,1024,0,false,ACTIVE
5195000,WRITE,3,1028,8,false,ACTIVE
5205000,READ,1,1148,120,false,ACTIVE
5215000,WRITE,1,1148,124,false,ACTIVE
5225000,READ,2,128,62,false,ACTIVE
5235000,WRITE,2,128,64,false,ACTIVE
5245000,READ,1,1152,124,false,ACTIVE
5255000,WRITE,1,1152,128,false,ACTIVE
5265000,WRITE,3,1032,16,false,ACTIVE
5275000,WRITE,3,1036,24,false,ACTIVE
5285000,READ,1,1024,128,false,ACTIVE
5295000,WRITE,1,1024,0,false,ACTIVE
5305000,READ,2,0,64,false,ACTIVE
5315000,WRITE,2,0,0,false,ACTIVE
5325000,READ,1,1028,0,false,ACTIVE
5335000,WRITE,1,1028,9,false,ACTIVE
5345000,WRITE,3,1040,32,false,ACTIVE
5355000,WRITE,3,1044,40,false,ACTIVE
5365000,READ,1,1032,9,false,ACTIVE
5375000,WRITE,1,1032,18,false,ACTIVE
5385000,READ,2,4,0,false,ACTIVE
5395000,WRITE,2,4,3,false,ACTIVE
5405000,READ,1,1036,18,false,ACTIVE
5415000,WRITE,1,1036,27,false,ACTIVE
5425000,WRITE,3,1048,48,false,ACTIVE
5435000,WRITE,3,1052,56,false,ACTIVE
5445000,READ,1,1040,27,false,ACTIVE
5455000,WRITE,1,1040,36,false,ACTIVE
5465000,READ,2,8,3,false,ACTIVE
5475000,WRITE,2,8,6,false,ACTIVE
5485000,READ,1,1044,36,false,ACTIVE
5495000,WRITE,1,1044,45,false,ACTIVE
5505000,WRITE,3,1056,64,false,ACTIVE
5515000,WRITE,3,1060,72,false,ACTIVE
5525000,READ,1,1048,45,false,ACTIVE
5535000,WRITE,1,1048,54,false,ACTIVE
5545000,READ,2,12,6,false,ACTIVE
5555000,WRITE,2,12,9,false,ACTIVE
5565000,READ,1,1052,54,false,ACTIVE
5575000,WRITE,1,1052,63,false,ACTIVE
5585000,WRITE,3,1064,80,false,ACTIVE
5595000,WRITE,3,1068,88,false,ACTIVE
5605000,READ,1,1056,63,false,ACTIVE
5615000,WRITE,1,1056,72,false,ACTIVE
5625000,READ,2,16,9,false,ACTIVE
5635000,WRITE,2,16,12,false,ACTIVE
5645000,READ,1,1060,72,false,ACTIVE
5655000,WRITE,1,1060,81,false,ACTIVE
5665000,WRITE,3,1072,96,false,ACTIVE
5675000,WRITE,3,1076,104,false,ACTIVE
5685000,READ,1,1064,81,false,ACTIVE
5695000,WRITE,1,1064,90,false,ACTIVE
5705000,READ,2,20,12,false,ACTIVE
5715000,WRITE,2,20,15,false,ACTIVE
5725000,READ,1,1068,90,false,ACTIVE
5735000,WRITE,1,1068,99,false,ACTIVE
5745000,WRITE,3,1080,112,false,ACTIVE
5755000,WRITE,3,1084,120,false,ACTIVE
5765000,READ,1,1072,99,false,ACTIVE
5775000,WRITE,1,1072,108,false,ACTIVE
5785000,READ,2,24,15,false,ACTIVE
5795000,WRITE,2,24,18,false,ACTIVE
5805000,READ,1,1076,108,false,ACTIVE
5815000,WRITE,1,1076,117,false,ACTIVE
5825000,READ,3,1024,0,false,ACTIVE
5835000,READ,3,1028,8,false,ACTIVE
5845000,READ,1,1080,117,false,ACTIVE
